Date,Open,High,Low,Close,Adj_Close,Volume,Empty_col_H,MA_Price_200_day,MA_Price_50_day,MA_Price_20_day,MA_Price_10_day,MA_Volume_50_day
01/10/2022,34.259998,34.549999,33.000000,33.500000,33.500000,121548,-,32.703630,36.145756,35.270000,35.589000,196726.96
01/07/2022,34.110001,34.345001,33.470001,34.230000,34.230000,215600,-,32.664679,36.218623,35.322000,35.930999,195070.00
01/06/2022,35.180000,35.680000,33.689999,33.980000,33.980000,246900,-,32.620154,36.270918,35.342000,36.178999,191932.00
01/05/2022,36.709999,37.269001,35.080002,35.169998,35.169998,173000,-,32.573968,36.335578,35.430000,36.365999,187650.00
01/04/2022,36.470001,37.099998,35.990002,36.180000,36.180000,291400,-,32.521239,36.374646,35.422670,36.282999,185256.00
01/03/2022,36.779999,37.349998,36.000000,36.240002,36.240002,111000,-,32.468149,36.386548,35.325030,36.048000,180158.00
12/31/2021,36.419998,36.759998,36.299999,36.529999,36.529999,70500,-,32.417719,36.390481,35.250267,35.894999,179198.00
12/30/2021,36.570000,36.889999,36.400002,36.419998,36.419998,75900,-,32.364211,36.391203,35.228184,35.644999,179380.00
12/29/2021,36.830002,37.200001,36.439999,36.680000,36.680000,65200,-,32.314904,36.382579,35.186222,35.484999,178572.00
12/28/2021,36.860001,37.310001,36.700001,36.959999,36.959999,122300,-,32.262965,36.366765,35.096923,35.257999,178220.00
12/27/2021,36.759998,37.251999,36.630001,36.919998,36.919998,71100,-,32.210317,36.361474,34.998103,34.950999,177182.00
12/23/2021,35.910000,36.939999,35.904999,36.709999,36.709999,139300,-,32.154514,36.359372,34.844055,34.713000,176684.00
12/22/2021,34.520000,35.980000,34.209999,35.849998,35.849998,138800,-,32.096405,36.345545,34.756740,34.505000,174632.00
12/21/2021,34.680000,35.099998,34.250000,34.340000,34.340000,172700,-,32.042250,36.345933,34.715411,34.494000,172604.00
12/20/2021,34.410000,34.514999,33.299999,33.830002,33.830002,167300,-,31.993967,36.376322,34.702306,34.562341,170028.00
12/17/2021,33.950001,35.139999,33.459999,34.709999,34.709999,185300,-,31.947741,36.432635,34.694796,34.602060,167880.00
12/16/2021,35.189999,35.490002,34.000000,34.029999,34.029999,159500,-,31.894854,36.443681,34.601485,34.605534,164994.00
12/15/2021,34.259998,34.970001,33.805000,34.820000,34.820000,200400,-,31.840941,36.454791,34.696440,34.811368,163010.00
12/14/2021,33.770000,34.779999,33.108002,34.410000,34.410000,339100,-,31.787355,36.442537,34.921090,34.887444,161840.00
12/13/2021,34.439999,34.770000,33.860001,33.889999,33.889999,91000,-,31.736508,36.442065,35.157283,34.935847,156988.00
12/10/2021,34.849998,35.240002,34.340000,34.540001,34.540001,95900,-,31.690130,36.460952,35.416490,35.045207,156746.00
12/09/2021,35.639999,35.889999,34.509998,34.630001,34.630001,124200,-,31.634208,36.467037,35.680022,34.975111,157142.00
12/08/2021,35.279999,36.209999,35.130001,35.910000,35.740002,109500,-,31.578967,36.473512,35.948011,35.008480,155802.00
12/07/2021,34.799999,35.910000,34.400002,35.189999,35.023407,170700,-,31.521027,36.445644,36.245098,34.936821,155404.00
12/06/2021,35.000000,35.224998,33.810001,34.389999,34.227196,276000,-,31.465294,36.424146,36.576024,34.842271,153398.00
12/03/2021,36.410000,36.410000,34.799999,34.910000,34.744736,197100,-,31.416049,36.405037,36.973135,34.787532,148294.00
12/02/2021,36.009998,36.555000,35.665001,36.259998,36.088341,169300,-,31.360382,36.382544,37.124416,34.597436,145362.00
12/01/2021,35.279999,36.500000,35.215000,35.750000,35.580757,530100,-,31.298193,36.319046,37.207023,34.581512,143254.00
11/30/2021,35.150002,35.290001,34.060001,35.060001,34.894028,435300,-,31.241591,36.270079,37.294109,34.954736,133196.00
11/29/2021,34.209999,35.150002,34.150002,35.150002,34.983601,228900,-,31.189799,36.237036,37.434939,35.378719,126654.00
11/26/2021,34.369999,34.779999,33.369999,34.000000,33.839043,69200,-,31.138395,36.235842,37.571788,35.787773,125504.00
11/24/2021,35.400002,35.639999,34.959999,35.130001,34.963696,95900,-,31.094779,36.246591,37.737002,36.384933,124836.00
11/23/2021,34.750000,35.610001,34.575001,35.189999,35.023407,283200,-,31.041754,36.232060,37.831054,36.887542,124272.00
11/22/2021,34.209999,35.520000,33.910000,34.240002,34.077908,283500,-,30.989216,36.207576,37.940534,37.553375,119662.00
11/19/2021,33.000000,34.000000,32.009998,33.840000,33.679802,511300,-,30.941013,36.199813,38.092809,38.309777,115680.00
11/18/2021,33.209999,34.049999,32.930000,33.000000,32.843777,1549500,-,30.894211,36.187870,38.247573,39.158739,106148.00
11/17/2021,36.630001,37.000000,34.305000,36.099998,35.929100,483600,-,30.849130,36.202600,38.427219,39.651396,76484.00
11/16/2021,39.189999,39.970001,39.113998,39.500000,39.313004,25300,-,30.783558,36.151842,38.459067,39.832534,68230.00
11/15/2021,39.639999,39.639999,38.750000,39.320000,39.133858,40500,-,30.700821,36.079578,38.292858,39.633481,71102.00
11/12/2021,40.169998,40.169998,39.130001,39.259998,39.074139,63400,-,30.613275,35.970867,38.130630,39.491158,71224.00
11/11/2021,40.570000,42.450001,39.619999,40.000000,39.810638,90400,-,30.522242,35.874647,38.011695,39.355802,71290.00
11/10/2021,42.099998,42.200001,40.169998,40.180000,39.989788,80300,-,30.429936,35.765876,37.861908,39.089071,70450.00
11/09/2021,41.320000,42.470001,41.075001,41.880001,41.681740,79500,-,30.336784,35.660260,37.663352,38.774567,69608.00
11/08/2021,42.500000,42.599998,41.599998,41.840000,41.641930,77000,-,30.239843,35.512878,37.372734,38.327692,69624.00
11/05/2021,38.119999,43.092999,37.750000,42.369999,42.169418,180600,-,30.141822,35.374418,37.083610,37.875841,69208.00
11/04/2021,38.049999,38.661999,37.450001,37.950001,37.770344,68900,-,30.045983,35.201825,36.807423,37.336407,66436.00
11/03/2021,37.560001,38.438999,37.250000,37.919998,37.740482,54700,-,29.974843,35.135049,36.682020,37.203041,66450.00
11/02/2021,38.099998,38.250000,36.549999,37.500000,37.322472,96400,-,29.904738,35.068672,36.524270,37.085601,66614.00
11/01/2021,38.209999,39.299999,37.779999,37.889999,37.710629,114700,-,29.838001,35.009269,36.368511,36.952235,66262.00
10/29/2021,37.410000,38.230000,37.020000,37.900002,37.720581,93600,-,29.769569,34.943687,36.202301,36.770102,66390.00
10/28/2021,37.070000,37.740002,37.070000,37.320000,37.143326,38700,-,29.701137,34.865620,36.057988,36.667589,66362.00
