Date,Open,High,Low,Close,Adj_Close,Volume,Empty_col_H,MA_Price_200_day,MA_Price_50_day,MA_Price_20_day,MA_Price_10_day,MA_Volume_50_day
01/10/2022,180.800003,184.600006,179.990005,184.600006,184.600006,470,-,148.510561,168.805069,186.650078,193.344000,2017.40
01/07/2022,191.820007,191.820007,173.110001,179.990005,179.990005,2900,-,148.139310,167.692412,186.755855,193.784000,2032.00
01/06/2022,192.399994,197.639999,191.699997,192.500000,192.500000,300,-,147.777109,166.779363,186.759527,195.084000,1976.00
01/05/2022,190.500000,198.910004,188.000000,191.649994,191.649994,2600,-,147.358220,165.616308,186.373537,194.334000,1974.00
01/04/2022,202.500000,206.399994,183.970001,194.070007,194.070007,3600,-,146.940093,164.483072,185.884169,192.869000,1930.00
01/03/2022,199.509995,205.000000,199.509995,201.000000,201.000000,1000,-,146.541643,163.320859,185.081726,190.630026,1864.00
12/31/2021,198.500000,202.229996,198.500000,199.509995,199.509995,400,-,146.106461,162.011889,183.639080,187.015338,1856.00
12/30/2021,195.000000,202.339996,194.199997,199.009995,199.009995,1200,-,145.676984,160.729416,182.480028,184.306277,1894.00
12/29/2021,195.000000,203.000000,195.000000,196.000000,196.000000,800,-,145.239012,159.555417,180.796011,182.263800,1874.00
12/28/2021,190.009995,198.289993,187.000000,195.110001,195.110001,1700,-,144.817930,158.393838,179.262495,180.752811,1862.00
12/27/2021,194.000000,204.309998,186.679993,189.000000,189.000000,3600,-,144.400814,157.233356,178.284541,179.956155,1842.00
12/23/2021,186.000000,201.039993,184.229996,192.990005,192.990005,2000,-,144.056488,156.306172,177.259060,179.727710,1774.00
12/22/2021,180.000000,185.000000,179.000000,185.000000,185.000000,500,-,143.648616,155.288893,176.138139,178.435054,1740.00
12/21/2021,178.009995,184.639999,178.000000,182.000000,177.000000,1000,-,143.297502,154.446370,175.602472,178.413075,1748.00
12/20/2021,174.500000,176.529999,170.100006,176.529999,171.680267,1300,-,142.998305,153.763847,175.045213,178.899338,1770.00
12/17/2021,172.149994,173.380005,166.610001,169.509995,164.853119,1400,-,142.722849,153.204811,174.655717,179.533426,1750.00
12/16/2021,184.169998,187.699997,176.309998,177.289993,172.419388,1200,-,142.490684,152.801546,174.168967,180.262822,1726.00
12/15/2021,189.119995,190.500000,183.630005,183.630005,178.585220,1600,-,142.180820,152.175091,173.166292,180.653778,1708.00
12/14/2021,192.500000,192.500000,184.949997,186.000000,180.890106,900,-,141.861926,151.455037,171.966193,179.328223,1686.00
12/13/2021,187.919998,199.360001,187.919998,192.429993,187.143448,3100,-,141.509709,150.693935,170.758800,177.772179,1724.00
12/10/2021,188.399994,195.000000,187.779999,191.990005,186.715546,1200,-,141.133200,149.785625,169.034995,176.612926,1690.00
12/09/2021,187.750000,188.479996,182.059998,185.149994,180.063446,1000,-,140.755925,148.944917,167.333073,174.790410,1730.00
12/08/2021,187.110001,196.770004,187.009995,190.000000,184.780212,1000,-,140.411910,148.209089,166.402364,173.841225,1730.00
12/07/2021,185.550003,187.500000,183.070007,187.000000,181.862625,600,-,140.052110,147.411944,164.168468,172.791869,2160.00
12/06/2021,172.070007,185.479996,171.289993,183.050003,178.021149,1000,-,139.682000,146.960024,161.299026,171.191089,2202.00
12/03/2021,182.500000,182.500000,171.669998,177.009995,172.147079,1600,-,139.361760,146.354386,158.624576,169.778008,2390.00
12/02/2021,170.000000,183.000000,170.000000,181.309998,176.328949,2300,-,139.028988,145.853994,156.206387,168.075113,2568.00
12/01/2021,168.080002,173.479996,166.119995,170.000000,165.329666,900,-,138.660824,145.531977,153.508596,165.678806,2618.00
11/30/2021,175.119995,175.130005,167.820007,170.000000,165.329666,1100,-,138.337967,145.847923,151.465166,164.604163,3964.00
11/29/2021,182.869995,190.399994,174.539993,180.509995,175.550919,5400,-,138.035359,145.505632,149.389689,163.745421,3970.00
11/26/2021,176.039993,176.050003,162.979996,173.250000,168.490387,1200,-,137.675929,144.976008,147.056131,161.457065,3892.00
11/24/2021,180.139999,183.000000,169.270004,175.389999,170.571594,3900,-,137.351801,144.597305,145.079970,159.875735,3940.00
11/23/2021,169.029999,185.000000,168.830002,179.210007,174.286652,3400,-,137.025066,144.107057,143.268268,158.963504,3888.00
11/22/2021,168.520004,179.960007,163.350006,170.539993,165.854828,4900,-,136.688912,143.687402,141.271299,155.545068,3838.00
11/19/2021,157.630005,177.500000,150.009995,168.520004,163.890335,5900,-,136.387650,143.380833,139.727967,151.406964,3820.00
11/18/2021,156.699997,161.679993,156.690002,159.500000,155.118134,900,-,136.096259,142.969632,138.331418,147.471145,3722.00
11/17/2021,158.000000,166.100006,153.720001,156.669998,152.365875,3400,-,135.853525,142.693282,137.353085,144.337661,3770.00
11/16/2021,162.550003,172.039993,157.119995,158.949997,154.583237,4600,-,135.647417,142.480717,136.504110,141.338387,3750.00
11/15/2021,157.699997,164.990005,157.699997,161.169998,156.742249,1400,-,135.436944,142.351995,135.790451,138.326170,3730.00
11/12/2021,155.899994,165.000000,152.330002,156.979996,152.667358,4200,-,135.229655,142.378205,134.849391,135.033958,3768.00
11/11/2021,166.940002,169.000000,153.059998,156.990005,152.677094,2000,-,135.008013,142.451923,134.070317,132.655198,3722.00
11/10/2021,149.169998,170.289993,145.949997,166.009995,161.449280,2700,-,134.793577,142.497866,133.568502,130.284205,3724.00
11/09/2021,145.000000,149.940002,140.000000,144.059998,140.102295,7100,-,134.518353,142.376716,132.602342,127.573032,3702.00
11/08/2021,128.050003,128.050003,127.989998,127.989998,124.473785,700,-,134.448142,142.691441,132.740919,126.997529,3614.00
11/05/2021,126.949997,128.050003,126.949997,128.050003,124.532143,100,-,134.473437,143.265907,133.660922,128.048971,3640.00
11/04/2021,126.110001,127.279999,124.220001,127.279999,123.783295,500,-,134.446883,143.849887,134.620737,129.191692,3708.00
11/03/2021,126.059998,128.110001,125.250000,126.010002,122.373131,700,-,134.412755,144.491964,135.666067,130.368509,3748.00
11/02/2021,126.680000,128.660004,125.000000,128.160004,124.461075,1500,-,134.339440,145.210606,136.602243,131.669834,3754.00
11/01/2021,129.300003,129.300003,122.849998,127.500000,123.820122,3900,-,134.228505,145.909437,137.508316,133.254731,3790.00
10/29/2021,132.949997,133.770004,132.710007,132.710007,128.879761,200,-,134.117243,146.610793,138.459060,134.664824,3744.00
10/28/2021,135.009995,135.199997,132.699997,132.800003,128.967163,1200,-,133.990066,147.141034,139.101468,135.485435,3750.00
10/27/2021,137.669998,138.330002,137.009995,138.330002,134.337555,100,-,133.841559,147.688950,139.887118,136.852798,3746.00
10/26/2021,139.630005,139.630005,138.339996,138.339996,134.347260,200,-,133.652802,148.152377,140.333841,137.631651,3792.00
10/25/2021,140.000000,140.000000,136.020004,139.000000,134.988205,400,-,133.437105,148.475960,140.862626,138.484309,3806.00
10/22/2021,139.979996,140.279999,138.000000,140.000000,135.959351,300,-,133.253462,148.864416,142.076549,139.272873,3844.00
10/21/2021,140.100006,140.119995,137.759995,139.580002,135.551468,600,-,133.091951,149.451371,142.665544,140.049783,3842.00
10/20/2021,142.190002,144.000000,132.979996,139.410004,135.386383,2300,-,132.945925,150.062023,143.244343,140.963625,3846.00
10/19/2021,142.860001,144.479996,142.029999,144.479996,140.310043,200,-,132.787666,150.675977,144.486429,141.534653,3808.00
10/18/2021,141.160004,145.529999,141.160004,142.020004,137.921051,200,-,132.618138,151.210685,146.527275,141.761900,3852.00
10/15/2021,144.320007,146.710007,141.160004,141.160004,137.085876,700,-,132.503842,151.758019,147.041978,142.253296,3910.00
10/14/2021,145.779999,146.880005,144.100006,146.880005,142.640793,200,-,132.395801,152.357211,147.641170,142.717500,3906.00
10/13/2021,145.130005,146.350006,144.830002,146.350006,142.126083,300,-,132.181673,152.831903,147.986894,142.921437,3944.00
10/12/2021,147.199997,148.160004,146.000000,147.119995,142.873840,900,-,131.970072,153.394499,148.183549,143.036031,3994.00
10/11/2021,145.000000,148.880005,140.009995,147.119995,142.873840,2100,-,131.738578,153.896544,148.705051,143.240942,4030.00
10/08/2021,145.820007,148.000000,143.619995,148.000000,143.728455,300,-,131.504391,154.327770,149.087679,144.880225,4004.00
10/07/2021,145.300003,148.990005,143.520004,148.990005,144.689880,200,-,131.203541,154.809812,149.067770,145.281305,4012.00
10/06/2021,144.410004,147.720001,144.410004,145.289993,141.096664,300,-,130.897884,155.216359,148.898307,145.525061,4044.00
10/05/2021,145.960007,149.479996,143.529999,146.820007,142.582520,500,-,130.610193,155.646653,148.930355,147.438205,4164.00
10/04/2021,147.300003,147.479996,140.000000,147.080002,142.835007,2800,-,130.323753,156.018707,149.208586,151.292650,4252.00
10/01/2021,146.009995,149.389999,145.279999,145.940002,141.727921,1400,-,130.036144,156.269298,149.969473,151.830659,4276.00
09/30/2021,148.770004,148.979996,141.570007,148.979996,144.680161,3200,-,129.752352,156.717816,150.700740,152.564839,4272.00
09/29/2021,149.990005,151.589996,141.179993,147.529999,143.272018,1000,-,129.460067,157.122617,151.215444,153.052351,4256.00
09/28/2021,160.699997,160.699997,123.680000,149.229996,144.922958,22500,-,129.171015,157.400556,151.821434,153.331067,4256.00
09/27/2021,153.149994,170.720001,150.000000,164.000000,159.266663,2700,-,128.873477,157.421766,152.367213,154.169159,3820.00
09/24/2021,149.339996,155.000000,134.100006,152.130005,147.739258,10400,-,128.508862,157.098284,152.063733,153.295134,3786.00
09/23/2021,164.380005,164.410004,147.699997,151.500000,147.127441,10500,-,128.207362,157.033289,152.363329,152.854236,3586.00
09/22/2021,186.509995,187.000000,163.160004,164.990005,160.228104,4800,-,127.914399,157.000903,152.801312,152.271553,3386.00
09/21/2021,155.039993,270.000000,150.619995,186.509995,181.126968,68200,-,127.550084,156.644998,152.705168,150.422505,3292.00
09/20/2021,148.009995,155.000000,148.009995,152.619995,148.215103,1400,-,127.081274,155.861997,151.618951,147.124522,1940.00
09/17/2021,154.000000,157.199997,150.410004,153.500000,149.069717,1500,-,126.790485,155.781859,152.152592,148.108287,1942.00
09/16/2021,150.199997,154.350006,148.679993,154.000000,149.555283,3600,-,126.467571,155.807639,152.468697,148.836641,1954.00
09/15/2021,154.119995,154.119995,145.029999,150.399994,146.059174,1300,-,126.142229,155.955256,152.809081,149.378537,1910.00
09/14/2021,155.399994,157.860001,154.800003,157.860001,153.303879,900,-,125.834367,156.250211,153.381568,150.311801,1904.00
09/13/2021,149.429993,157.000000,149.429993,155.000000,150.526413,4000,-,125.499334,156.338766,153.242695,150.565268,1956.00
09/10/2021,145.639999,149.039993,144.240005,147.589996,143.330276,1000,-,125.185013,156.213371,153.436923,150.832332,1896.00
09/09/2021,144.149994,148.470001,143.509995,145.500000,141.300613,3300,-,124.909178,156.317464,154.535767,151.872421,1926.00
09/08/2021,151.020004,153.479996,143.199997,145.949997,141.737625,2400,-,124.606541,156.391525,155.774939,153.331071,1898.00
09/07/2021,161.899994,163.660004,151.520004,152.550003,148.147141,3600,-,124.301719,156.275240,156.992261,154.987831,1908.00
09/03/2021,162.509995,165.279999,160.000000,162.750000,158.052750,3300,-,123.981746,156.222654,157.937177,156.113380,1884.00
09/02/2021,160.869995,165.860001,159.500000,161.000000,156.353256,1900,-,123.609321,155.894346,158.298926,156.196898,1832.00
09/01/2021,158.520004,161.559998,156.490005,159.580002,154.974243,2100,-,123.248318,155.567238,158.833537,156.100754,1806.00
08/31/2021,162.830002,162.830002,156.500000,160.009995,155.391815,1600,-,122.863943,155.263636,159.403594,156.239626,1790.00
08/30/2021,161.100006,161.929993,151.029999,160.470001,155.838547,2700,-,122.466943,155.044813,160.146797,156.451335,1784.00
08/27/2021,162.479996,165.479996,157.750000,157.750000,153.197052,2000,-,122.054479,154.756133,160.753674,155.920122,1736.00
08/26/2021,166.399994,166.399994,153.229996,158.300003,153.731171,3500,-,121.602905,154.449464,161.315579,156.041515,1726.00
08/25/2021,162.169998,168.979996,157.610001,160.520004,155.887115,2500,-,121.140491,154.242705,162.020550,157.199112,1678.00
08/24/2021,164.139999,165.929993,161.399994,163.009995,158.305222,1000,-,120.670965,153.996709,162.477055,158.218806,1642.00
08/23/2021,168.000000,168.960007,160.039993,164.139999,159.402634,3300,-,120.189347,153.614846,162.692361,158.996690,1632.00
08/20/2021,160.199997,168.889999,158.809998,163.610001,158.887924,1600,-,119.697647,153.124888,162.781492,159.760974,1572.00
08/19/2021,161.009995,165.419998,157.000000,160.009995,155.391815,500,-,119.208521,152.629702,162.605322,160.400954,1542.00
08/18/2021,162.449997,167.259995,156.520004,161.009995,156.362961,1000,-,118.728033,152.163499,163.043423,161.566319,1538.00
08/17/2021,152.919998,171.039993,151.960007,162.190002,157.508911,2400,-,118.242689,151.659442,163.471285,162.567563,1532.00
08/16/2021,155.630005,157.149994,153.000000,155.000000,150.526413,900,-,117.751616,151.262461,163.454288,163.842259,1498.00
08/13/2021,169.729996,169.779999,152.979996,159.000000,154.410980,2300,-,117.318417,150.851851,163.227142,165.587227,1496.00
08/12/2021,167.500000,175.479996,167.500000,170.220001,165.307144,200,-,116.865841,150.421757,162.661219,166.589644,1460.00
08/11/2021,174.240005,176.220001,171.020004,171.020004,166.084061,800,-,116.358785,149.734742,161.620338,166.841988,1486.00
08/10/2021,170.750000,177.000000,169.679993,171.020004,166.084061,400,-,115.847844,149.012785,160.591542,166.735304,1476.00
08/09/2021,171.860001,175.300003,168.270004,172.009995,167.045471,2400,-,115.332227,148.223308,159.408982,166.388031,1490.00
08/06/2021,167.100006,175.830002,167.100006,170.199997,165.287720,3100,-,114.815877,147.455930,158.155554,165.802010,1480.00
08/05/2021,172.110001,177.880005,171.160004,172.009995,167.045471,500,-,114.281095,146.788900,157.101577,164.809691,1464.00
08/04/2021,169.309998,174.479996,167.679993,171.500000,166.375397,2100,-,113.737524,146.025984,156.267240,164.520526,1470.00
08/03/2021,173.789993,176.479996,166.300003,175.500000,170.255875,2800,-,113.196933,145.220785,155.795278,164.375008,1430.00
08/02/2021,171.630005,177.990005,169.860001,173.149994,167.976089,2700,-,112.636940,144.348066,155.322829,163.066316,1376.00
07/30/2021,171.520004,174.509995,165.119995,169.500000,164.435150,800,-,112.088345,143.612910,154.810606,160.867056,1324.00
07/29/2021,170.570007,174.520004,168.119995,173.000000,167.830582,700,-,111.553196,142.932275,153.801683,158.732794,1310.00
07/28/2021,168.330002,177.000000,163.000000,170.100006,165.017227,1800,-,111.001070,142.187029,152.836899,156.398688,1308.00
07/27/2021,164.529999,168.479996,162.649994,167.619995,162.611328,6300,-,110.463011,141.542870,151.836221,154.447780,1282.00
07/26/2021,159.339996,172.830002,159.339996,166.149994,161.185257,4900,-,109.936981,140.892114,150.501823,152.429933,1178.00
07/23/2021,173.979996,174.000000,157.720001,160.149994,155.364532,4000,-,109.418082,140.182957,149.718452,150.509099,1092.00
07/22/2021,169.800003,170.750000,162.639999,169.210007,164.153824,1200,-,108.928286,139.492815,149.032093,149.393463,1022.00
07/21/2021,162.009995,173.399994,160.770004,170.000000,164.920212,2400,-,108.395979,138.712645,147.824294,148.013954,1000.00
07/20/2021,158.500000,167.979996,155.130005,162.009995,157.168961,1000,-,107.861645,137.927043,146.567991,147.215549,958.00
07/19/2021,146.100006,154.479996,146.100006,150.479996,145.983490,700,-,107.366068,137.419865,145.932077,147.579343,942.00
07/16/2021,152.449997,156.899994,146.910004,147.500000,143.092529,1000,-,106.935167,137.116218,145.703129,148.754156,932.00
07/15/2021,148.100006,151.110001,148.100006,148.940002,144.489517,400,-,106.512287,136.879897,145.441682,148.870572,916.00
07/14/2021,153.149994,153.149994,149.990005,149.990005,145.508148,500,-,106.078024,136.726277,145.386870,149.275110,910.00
07/13/2021,149.960007,150.330002,146.820007,146.820007,142.432861,100,-,105.656166,136.596656,145.290827,149.224661,906.00
